software hardware
1.159254	-4.46
1.062528	-4.46
0.965974	-4.46
0.869592	-4.46
0.773383	-4.46
0.677345	-4.46
0.581478	-5.04
0.485783	-5.49
0.390258	-6.2
0.294904	-7.51
0.19972	-11.69
0.104705	-24.66
0.009828	-39.37
-0.084931	-40.11
-0.179571	-39.71
-0.274094	-33.78
-0.368501	-33.75
-0.462791	-33.75
-0.556937	-33.75
-0.650942	-33.75
-0.74516	-33.75
-0.839816	-33.62
-0.934912	-29.73
-1.030456	-28.34
-1.126538	-25.78
-1.22317	-22.1
-1.320353	-12.25
-1.418069	1.47
-1.515988	1.5
-1.613975	1.51
-1.712028	1.55
-1.810148	1.59
-1.908336	1.74
-2.006591	1.93
-2.104914	1.7
-2.203306	1.46
-2.30178	0.47
-2.400618	-0.73
-2.499979	-1.56
-2.599709	-1.79
-2.699342	-1.93
-2.798991	-1.93
-2.898563	-1.93
-2.997874	-1.93
-3.096922	-1.93
-3.195706	-1.93
-3.294226	-1.93
-3.392485	-1.93
-3.490481	-1.93
-3.588216	-1.93
-3.685691	-1.81
-3.782906	-1.41
-3.879862	-1.17
-3.976559	-0.87
-4.072998	-0.87
-4.16918	-0.86
-4.265105	-0.86
-4.360774	-0.88
-4.456187	-0.88
-4.551346	-0.88
-4.64625	-0.88
-4.740901	-0.88
-4.835298	-0.88
-4.929444	-0.88
-5.023337	-0.88
-5.116979	-0.88
-5.21037	-0.83
-5.303512	-0.62
-5.396404	-0.6
-5.489048	-0.86
-5.581442	-1.45
-5.67359	-2.39
-5.76549	-2.4
4.100001	-2.45
3.997988	-2.52
3.896158	-2.52
3.79451	-2.52
3.693044	-2.52
3.59176	-2.52
3.490658	-2.52
3.389737	-2.55
3.288997	-2.95
3.188438	-3.1
3.088058	-3.57
2.987858	-4.35
2.887838	-8.91
2.787996	-19.92
2.688333	-35.99
2.588849	-38.6
2.489543	-38.41
2.390414	-34.95
2.291463	-32.37
2.192689	-32.37
2.094091	-32.37
1.99567	-32.37
1.897425	-32.37
1.799355	-32.36
1.701461	-30.45
1.603742	-27.61
1.506197	-26.4
1.408826	-22.2
1.31163	-18.96
1.214607	1.98
1.117758	2.28
1.021081	2.28
0.924577	2.37
0.828216	2.42
0.73198	2.77
0.635866	2.92
0.539876	2.1
0.444009	1.18
0.348262	0.41
0.252652	-0.79
0.157199	-1.57
0.061905	-2.12
-0.033232	-2.14
-0.128212	-2.94
-0.223034	-2.99
-0.3177	-2.99
-0.41221	-2.99
-0.506565	-2.99
-0.600763	-2.99
-0.694807	-2.99
-0.788696	-2.99
-0.882441	-2.99
-0.97613	-2.99
-1.069823	-2.93
-1.164005	-2.3
-1.258724	-2.06
-1.353983	-1.48
-1.449781	-1.25
-1.54612	-1.33
-1.643002	-1.33
-1.740427	-1.34
-1.838397	-1.35
-1.936814	-1.35
-2.035326	-1.35
-2.133912	-1.35
-2.232943	-1.35
-2.33304	-1.35
-2.433751	-1.35
-2.534243	-1.35
-2.634468	-1.35
-2.734426	-1.33
-2.834118	-1.01
-2.933545	-0.89
-3.032707	-1.25
-3.131606	-2
-3.23024	-4
-3.328613	-4.03
-3.426723	-4.17
-3.524572	-4.17
-3.62216	-4.17
-3.719488	-4.17
-3.816557	-4.17
-3.913366	-4.17
-4.009918	-4.18
2.874348	-4.77
2.77452	-5.13
2.674871	-5.64
2.5754	-6.87
2.476107	-10.16
2.376991	-20.09
2.278053	-37.48
2.179292	-39.9
2.080708	-39.6
1.9823	-37.58
1.884068	-33.6
1.786011	-33.6
1.68813	-33.6
1.590423	-33.6
1.492892	-33.6
1.395534	-31.87
1.298348	-28.51
1.201301	-28.04
1.10438	-24.01
1.007586	-20.74
0.910917	-0.34
0.814373	1.59
0.717952	1.59
0.621671	1.59
0.52555	1.66
0.429588	1.87
0.333785	2.04
0.238141	1.61
0.142656	0.82
0.047329	0.31
-0.047841	-0.74
-0.142853	-0.86
-0.237708	-1.62
-0.332407	-1.78
-0.426949	-1.98
-0.521336	-2.02
-0.615567	-2.04
-0.709643	-2.04
-0.803571	-2.04
-0.897435	-2.04
-0.991251	-2.04
-1.08502	-2.04
-1.178743	-2.04
-1.272604	-2.04
-1.366976	-2.04
-1.461882	-1.96
-1.557324	-1.51
-1.653302	-1.29
-1.749817	-0.94
-1.846871	-0.92
-1.944603	-0.91
